1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Audit sur site;Notes;Asset_id to Add;Source d'information Asset_id;
Proliant DL580 G8;Server;HP;;;;;;AF209504;P4;G10:Slot 05;4;;;;P4G10:Slot 05;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;G10;5;Identifiable;NULL;HANA06, PB089-PB102, 3PAR AF209499-502, HANAP4R2-SAN1/2;;;;
Proliant DL380p G8 (1200W);Server;HP;;;;;;AF209497;P4;G10:Slot 30;2;;;;P4G10:Slot 30;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;G10;30;Identifiable;NULL;HANA06, PB089-PB102, 3PAR AF209499-502, HANAP4R2-SAN1/2;;;;
Proliant DL380p G8 (1200W);Server;HP;;;;;;AF209496;P4;G10:Slot 32;2;;;;P4G10:Slot 32;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;G10;32;Identifiable;NULL;HANA06, PB089-PB102, 3PAR AF209499-502, HANAP4R2-SAN1/2;;;;
Proliant DL380p G8 (1200W);Server;HP;;;;;;AF209495;P4;G10:Slot 34;2;;;;P4G10:Slot 34;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;G10;34;Identifiable;NULL;HANA06, PB089-PB102, 3PAR AF209499-502, HANAP4R2-SAN1/2;;;;
DE2-24C;Server;Oracle;;;;;;;P4;G24:Slot 01;;;;;P4G24:Slot 01;0-EXISTANT P3/P4;Commun;NULL;G24;1;NULL;NULL;;;;;
DE2-24C;Server;Oracle;;;;;;;P4;G24:Slot 05;;;;;P4G24:Slot 05;0-EXISTANT P3/P4;Commun;NULL;G24;5;NULL;NULL;;;;;
DE2-24C;Server;Oracle;;;;;;;P4;G24:Slot 09;;;;;P4G24:Slot 09;0-EXISTANT P3/P4;Commun;NULL;G24;9;NULL;NULL;;;;;
DE2-24C;Server;Oracle;;;;;;;P4;G24:Slot 13;;;;;P4G24:Slot 13;0-EXISTANT P3/P4;Commun;NULL;G24;13;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Control Unit;Server;IBM;Power E980SCU;;;;;;P4;HANA11:Slot 05;2;;;;P4HANA11:Slot 05;0-EXISTANT P3/P4;Commun;NULL;HANA11;5;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-1;;;;;;P4;HANA11:Slot 07;5;;;;P4HANA11:Slot 07;0-EXISTANT P3/P4;Commun;NULL;HANA11;7;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-2;;;;;;P4;HANA11:Slot 12;5;;;;P4HANA11:Slot 12;0-EXISTANT P3/P4;Commun;NULL;HANA11;12;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-3;;;;;;P4;HANA11:Slot 17;5;;;;P4HANA11:Slot 17;0-EXISTANT P3/P4;Commun;NULL;HANA11;17;NULL;NULL;;;;;
7316-TF4;Other;IBM;HANA11_KVM;;;;;;P4;HANA11:Slot 27;1;;;;P4HANA11:Slot 27;0-EXISTANT P3/P4;Commun;NULL;HANA11;27;NULL;NULL;;;;;
EMX0 PCIe Gen3 I/O expansion drawer;Server;IBM;Expansion #EMX0;;;;;;P4;HANA11:Slot 29;4;;;;P4HANA11:Slot 29;0-EXISTANT P3/P4;Commun;NULL;HANA11;29;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E Controller;;;;;;P4;HANA11:Slot 33;2;;;;P4HANA11:Slot 33;0-EXISTANT P3/P4;Commun;NULL;HANA11;33;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E expansion1;;;;;;P4;HANA11:Slot 35;2;;;;P4HANA11:Slot 35;0-EXISTANT P3/P4;Commun;NULL;HANA11;35;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E expansion2;;;;;;P4;HANA11:Slot 37;2;;;;P4HANA11:Slot 37;0-EXISTANT P3/P4;Commun;NULL;HANA11;37;NULL;NULL;;;;;
Power System E950;Server;IBM;Power E950-HAAN12;;;;;;P4;HANA12:Slot 07;;;;;P4HANA12:Slot 07;0-EXISTANT P3/P4;Commun;NULL;HANA12;7;NULL;NULL;;;;;
7310-CR3 Rack-mounted HMC;Server;IBM;HANA12-HMC;;;;;;P4;HANA12:Slot 23;1;;;;P4HANA12:Slot 23;0-EXISTANT P3/P4;Commun;NULL;HANA12;23;NULL;NULL;;;;;
7316-TF4;Other;IBM;HANA12-KVM;;;;;;P4;HANA12:Slot 24;1;;;;P4HANA12:Slot 24;0-EXISTANT P3/P4;Commun;NULL;HANA12;24;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;HANA12-STORAGE;;;;;;P4;HANA12:Slot 32;2;;;;P4HANA12:Slot 32;0-EXISTANT P3/P4;Commun;NULL;HANA12;32;NULL;NULL;;;;;
TotalStorage SAN Switch 2005 Model H16;Switch;IBM;HANA12-SAN2;;;;;;P4;HANA12:Slot 40;1;;;;P4HANA12:Slot 40;0-EXISTANT P3/P4;Commun;NULL;HANA12;40;NULL;NULL;;;;;
TotalStorage SAN Switch 2005 Model H16;Switch;IBM;HANA12-SAN1;;;;;;P4;HANA12:Slot 42;1;;;;P4HANA12:Slot 42;0-EXISTANT P3/P4;Commun;NULL;HANA12;42;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Control Unit;Server;IBM;Power E980SCU1;;;;;;P4;HANA14:Slot 05;2;;;;P4HANA14:Slot 05;0-EXISTANT P3/P4;Commun;NULL;HANA14;5;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-4;;;;;;P4;HANA14:Slot 07;5;;;;P4HANA14:Slot 07;0-EXISTANT P3/P4;Commun;NULL;HANA14;7;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-5;;;;;;P4;HANA14:Slot 12;5;;;;P4HANA14:Slot 12;0-EXISTANT P3/P4;Commun;NULL;HANA14;12;NULL;NULL;;;;;
Power System E980 (9080-M9S) System Node;Server;IBM;Power E980EFN1-6;;;;;;P4;HANA14:Slot 17;5;;;;P4HANA14:Slot 17;0-EXISTANT P3/P4;Commun;NULL;HANA14;17;NULL;NULL;;;;;
7316-TF4;Other;IBM;HANA14_KVM1;;;;;;P4;HANA14:Slot 27;1;;;;P4HANA14:Slot 27;0-EXISTANT P3/P4;Commun;NULL;HANA14;27;NULL;NULL;;;;;
7310-CR3 Rack-mounted HMC;Server;IBM;HANA14-HMC1;;;;;;P4;HANA14:Slot 28;1;;;;P4HANA14:Slot 28;0-EXISTANT P3/P4;Commun;NULL;HANA14;28;NULL;NULL;;;;;
EMX0 PCIe Gen3 I/O expansion drawer;Server;IBM;Expansion #EMX1;;;;;;P4;HANA14:Slot 29;4;;;;P4HANA14:Slot 29;0-EXISTANT P3/P4;Commun;NULL;HANA14;29;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E Controller1;;;;;;P4;HANA14:Slot 33;2;;;;P4HANA14:Slot 33;0-EXISTANT P3/P4;Commun;NULL;HANA14;33;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E expansion3;;;;;;P4;HANA14:Slot 35;2;;;;P4HANA14:Slot 35;0-EXISTANT P3/P4;Commun;NULL;HANA14;35;NULL;NULL;;;;;
Storage V5030;Storage;Lenovo;V5030E expansion4;;;;;;P4;HANA14:Slot 37;2;;;;P4HANA14:Slot 37;0-EXISTANT P3/P4;Commun;NULL;HANA14;37;NULL;NULL;;;;;
TotalStorage SAN Switch 2005 Model H16;Switch;IBM;HANA14-SAN3;;;;;;P4;HANA14:Slot 39;1;;;;P4HANA14:Slot 39;0-EXISTANT P3/P4;Commun;NULL;HANA14;39;NULL;NULL;;;;;
TotalStorage SAN Switch 2005 Model H16;Switch;IBM;HANA14-SAN4;;;;;;P4;HANA14:Slot 40;1;;;;P4HANA14:Slot 40;0-EXISTANT P3/P4;Commun;NULL;HANA14;40;NULL;NULL;;;;;
DW700-CBX.P Controller Chassis;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 01;;;;;P4HDS-13327:Slot 01;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;1;Identifiable;M-0000683029;RCI;RACK O24;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 06;2;;;;P4HDS-13327:Slot 06;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;6;Identifiable;M-0000683029;RCI;RACK O24;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 08;2;;;;P4HDS-13327:Slot 08;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;8;Identifiable;M-0000683029;RCI;RACK O24;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 10;2;;;;P4HDS-13327:Slot 10;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;10;Identifiable;M-0000683029;RCI;RACK O24;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 12;2;;;;P4HDS-13327:Slot 12;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;12;Identifiable;M-0000683029;RCI;RACK O24;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P4;HDS-13327:Slot 14;2;;;;P4HDS-13327:Slot 14;0-EXISTANT P3/P4;Commun;Hitashi : No match;HDS-13327;14;Identifiable;M-0000683029;RCI;RACK O24;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI01-1;;;;;;P4;HDS-13327:Slot 23;2;;;;P4HDS-13327:Slot 23;0-EXISTANT P3/P4;Commun;DXI : M-0000748674;HDS-13327;23;Identifiable;NULL;OK DXI;RACK O24;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI01-2;;;;;;P4;HDS-13327:Slot 25;2;;;;P4HDS-13327:Slot 25;0-EXISTANT P3/P4;Commun;DXI : M-0000748674;HDS-13327;25;Identifiable;NULL;OK DXI;RACK O24;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI01-3;;;;;;P4;HDS-13327:Slot 27;2;;;;P4HDS-13327:Slot 27;0-EXISTANT P3/P4;Commun;DXI : M-0000748674;HDS-13327;27;Identifiable;NULL;OK DXI;RACK O24;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI01-4;;;;;;P4;HDS-13327:Slot 29;2;;;;P4HDS-13327:Slot 29;0-EXISTANT P3/P4;Commun;DXI : M-0000748674;HDS-13327;29;Identifiable;NULL;OK DXI;RACK O24;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI01-5;;;;;;P4;HDS-13327:Slot 31;2;;;;P4HDS-13327:Slot 31;0-EXISTANT P3/P4;Commun;DXI : M-0000748674;HDS-13327;31;Identifiable;NULL;OK DXI;RACK O24;;;
OmniView PRO3 USB & PS/2 16-Port KVM Switch;Switch;Belkin;TCLINE4 Maintenance;;;;;xxxx;P4;J38:Slot 33;;;;;P4J38:Slot 33;0-EXISTANT P3/P4;Commun;NULL;J38;33;NULL;NULL;;;;;
OmniView PRO3 USB & PS/2 16-Port KVM Switch;Switch;Belkin;TCLINE3 MAINTENANCE;;;;;xxxx;P4;J38:Slot 35;;;;;P4J38:Slot 35;0-EXISTANT P3/P4;Commun;NULL;J38;35;NULL;NULL;;;;;
OmniView PRO3 USB & PS/2 16-Port KVM Switch;Switch;Belkin;TCLINE1;;;;;2886193;P4;J38:Slot 39;;;;;P4J38:Slot 39;0-EXISTANT P3/P4;Commun;NULL;J38;39;NULL;NULL;;;;;
Server X6-2L;Server;Oracle;;;;;;;P4;K08:Slot 03;;;;;P4K08:Slot 03;0-EXISTANT P3/P4;Commun;Oracle : ;K08;3;Identifiable;NULL;RLTEXA01;;;;
Server X6-2L;Server;Oracle;;;;;;;P4;K08:Slot 05;;;;;P4K08:Slot 05;0-EXISTANT P3/P4;Commun;Oracle : ;K08;5;Identifiable;NULL;RLTEXA01;;;;
Server X7-2;Server;Oracle;;;;;;RN001247;P4;K08:Slot 18;;;;;P4K08:Slot 18;0-EXISTANT P3/P4;Commun;Oracle : ;K08;18;Identifiable;NULL;RLTEXA01;;;;
Server X7-2;Server;Oracle;;;;;;RN001246;P4;K08:Slot 22;;;;;P4K08:Slot 22;0-EXISTANT P3/P4;Commun;OK-POSITION:2;K08;22;Identifiable;NULL;RLTEXA01;;;;
NX-8235-G7;Server;Nutanix;COC2HV2001-2002;;;;;;P4;K19:Slot 19;;;;;P4K19:Slot 19;0-EXISTANT P3/P4;Commun;OK-POSITION:2;K19;19;Identifiable;NULL;NUTANIX;FRC2HV2001-2009;;;
NX-8235-G7;Server;Nutanix;COC2HV2003-2004;;;;;;P4;K19:Slot 21;;;;;P4K19:Slot 21;0-EXISTANT P3/P4;Commun;OK-POSITION:2;K19;21;Identifiable;NULL;NUTANIX;COC2HV2001-2007;;;
NX-8235-G7;Server;Nutanix;COC2HV2005-2006;;;;;;P4;K19:Slot 23;;;;;P4K19:Slot 23;0-EXISTANT P3/P4;Commun;OK-POSITION:2;K19;23;Identifiable;NULL;NUTANIX;FRC2HP3001;;;
NX-8235-G7;Server;Nutanix;COC2HV2007-2008;;;;;;P4;K19:Slot 25;;;;;P4K19:Slot 25;0-EXISTANT P3/P4;Commun;OK-POSITION:2;K19;25;Identifiable;NULL;NUTANIX;K19, L19, M19, N19;;;
NX-3060-G6;Server;Nutanix;FRC2HP3001-3002-3003;;;;;RN001463;P4;K19:Slot 41;;;;;P4K19:Slot 41;0-EXISTANT P3/P4;Commun;OK-POSITION:3;K19;41;Identifiable;NULL;NUTANIX;;;;
NX-8050-G5;Server;Nutanix;FRC2HPO002;;;;;;P4;L19:Slot 03;;;;;P4L19:Slot 03;0-EXISTANT P3/P4;Commun;OK-POSITION:2;L19;3;Identifiable;NULL;NUTANIX;;;;
NX-8235-G7;Server;Nutanix;COC2HV7001-7002;;;;;;P4;L19:Slot 07;;;;;P4L19:Slot 07;0-EXISTANT P3/P4;Commun;OK-POSITION:2;L19;7;Identifiable;NULL;NUTANIX;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI20-1;;;;;;P4;L24:Slot 01;2;;;;P4L24:Slot 01;0-EXISTANT P3/P4;Olivier;DXI : M-0000856181;L24;1;Identifiable;NULL;FRC2DXI20-1;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI20-2;;;;;;P4;L24:Slot 03;2;;;;P4L24:Slot 03;0-EXISTANT P3/P4;Olivier;DXI : M-0000856181;L24;3;Identifiable;NULL;FRC2DXI20-2;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI22-1;;;;;;P4;L24:Slot 11;2;;;;P4L24:Slot 11;0-EXISTANT P3/P4;Olivier;DXI : M-0000856184;L24;11;Identifiable;NULL;FRC2DXI22-1;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI22-2;;;;;;P4;L24:Slot 13;2;;;;P4L24:Slot 13;0-EXISTANT P3/P4;Olivier;DXI : M-0000856184;L24;13;Identifiable;NULL;FRC2DXI22-2;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI21-1;;;;;;P4;L24:Slot 21;2;;;;P4L24:Slot 21;0-EXISTANT P3/P4;Olivier;DXI : M-0000856182;L24;21;Identifiable;NULL;FRC2DXI21-1;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI21-2;;;;;;P4;L24:Slot 23;2;;;;P4L24:Slot 23;0-EXISTANT P3/P4;Olivier;DXI : M-0000856182;L24;23;Identifiable;NULL;FRC2DXI21-2;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI23-2;;;;;;P4;L24:Slot 31;2;;;;P4L24:Slot 31;0-EXISTANT P3/P4;Olivier;DXI : M-0000909203;L24;31;Identifiable;NULL;FRC2DXI23-2;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI23-1;;;;;;P4;L24:Slot 33;2;;;;P4L24:Slot 33;0-EXISTANT P3/P4;Olivier;DXI : M-0000909203;L24;33;Identifiable;NULL;FRC2DXI23-1;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI23-3;;;;;;P4;L24:Slot 37;2;;;;P4L24:Slot 37;0-EXISTANT P3/P4;Olivier;DXI : M-0000909203;L24;37;Identifiable;NULL;FRC2DXI23-3;;;;
VSP G400;Storage;Hitachi;FRC2DSK05-01;;;;;;P4;M16:Slot 08;;;;;P4M16:Slot 08;0-EXISTANT P3/P4;Commun;Hitashi : No match;M16;8;Identifiable;M-0000860121;;;;;
VSP G400;Storage;Hitachi;FRC2DSK05-02;;;;;;P4;M16:Slot 12;;;;;P4M16:Slot 12;0-EXISTANT P3/P4;Commun;Hitashi : No match;M16;12;Identifiable;M-0000860121;;;;;
VSP G400;Storage;Hitachi;FRC2DSK05-03;;;;;;P4;M16:Slot 16;;;;;P4M16:Slot 16;0-EXISTANT P3/P4;Commun;Hitashi : No match;M16;16;Identifiable;M-0000860121;;;;;
NX-8155-G6;Server;Nutanix;FRC2HP1030;;;;;;P4;M19:Slot 19;;;;;P4M19:Slot 19;0-EXISTANT P3/P4;Commun;OK-POSITION:2;M19;19;Identifiable;NULL;NUTA RCI;;;;
NX-8155-G6;Server;Nutanix;FRC2HP1031;;;;;;P4;M19:Slot 21;;;;;P4M19:Slot 21;0-EXISTANT P3/P4;Commun;OK-POSITION:2;M19;21;Identifiable;NULL;NUTA RCI;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI04-1;;;;;RN002053;P4;M24:Slot 21;2;;;;P4M24:Slot 21;0-EXISTANT P3/P4;Olivier;OK-POSITION:3;M24;21;Identifiable;NULL;FRC2DXI04;;;;
DXi6900 System Array Module;Server;Quatum;FRC2DXI04-2;;;;;RN002053;P4;M24:Slot 23;2;;;;P4M24:Slot 23;0-EXISTANT P3/P4;Olivier;DXI : M-0000940312;M24;23;Identifiable;NULL;FRC2DXI04;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 15;1;;;;P4N05:Slot 15;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;15;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 17;1;;;;P4N05:Slot 17;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;17;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 18;1;;;;P4N05:Slot 18;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;18;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 20;1;;;;P4N05:Slot 20;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;20;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 21;1;;;;P4N05:Slot 21;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;21;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 23;1;;;;P4N05:Slot 23;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;23;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 25;1;;;;P4N05:Slot 25;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;25;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 27;1;;;;P4N05:Slot 27;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;27;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 29;1;;;;P4N05:Slot 29;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;29;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 31;1;;;;P4N05:Slot 31;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;31;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 33;1;;;;P4N05:Slot 33;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;33;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Pas de nom constructeur;;;;;;;P4;N05:Slot 35;1;;;;P4N05:Slot 35;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;N05;35;Identifiable;NULL;PAtch panel;;;;
DS212c;Server;NetApp;NR4VLB-03;;;;;RN002455;P4;N09:Slot 11;2;;;;P4N09:Slot 11;0-EXISTANT P3/P4;Commun;NULL;N09;11;Identifiable;NULL;;;;;
DS212c;Server;NetApp;NR4VLB-01;;;;;RN002453;P4;N09:Slot 15;2;;;;P4N09:Slot 15;0-EXISTANT P3/P4;Commun;NULL;N09;15;Identifiable;NULL;;;;;
DS2246;Storage;NetApp;NR0VLB-01;;;;;AF208672;P4;N10:Slot 07;2;;;;P4N10:Slot 07;0-EXISTANT P3/P4;Commun;NULL;N10;7;Identifiable;NULL;;;;;
FAS8020;Storage;NetApp;NR0VLB;;;;;AF208686;P4;N10:Slot 09;;;;;P4N10:Slot 09;0-EXISTANT P3/P4;Commun;OK-POSITION:3;N10;9;Identifiable;NULL;F-NR0VLB-OPE01/02;;;;
DS2246;Storage;NetApp;NR0VLB-03;;;;;AF208670;P4;N10:Slot 12;2;;;;P4N10:Slot 12;0-EXISTANT P3/P4;Commun;NULL;N10;12;Identifiable;NULL;;;;;
DS2246;Storage;NetApp;NR0VLB-04;;;;;AF208568;P4;N10:Slot 14;2;;;;P4N10:Slot 14;0-EXISTANT P3/P4;Commun;NULL;N10;14;Identifiable;NULL;;;;;
NX-8155-G6;Server;Nutanix;FRC2HP5008;;;;;;P4;N19:Slot 09;;;;;P4N19:Slot 09;0-EXISTANT P3/P4;Commun;OK-POSITION:2;N19;9;Identifiable;NULL;NUTA RCI;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 09;1;;;;P4P02:Slot 09;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;9;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 11;1;;;;P4P02:Slot 11;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;11;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 13;1;;;;P4P02:Slot 13;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;13;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 15;1;;;;P4P02:Slot 15;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;15;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 17;1;;;;P4P02:Slot 17;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;17;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 19;1;;;;P4P02:Slot 19;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;19;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 21;1;;;;P4P02:Slot 21;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;21;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 23;1;;;;P4P02:Slot 23;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;23;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 25;1;;;;P4P02:Slot 25;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;25;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 27;1;;;;P4P02:Slot 27;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;27;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 29;1;;;;P4P02:Slot 29;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;29;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 31;1;;;;P4P02:Slot 31;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;31;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 33;1;;;;P4P02:Slot 33;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;33;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 35;1;;;;P4P02:Slot 35;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;35;Identifiable;NULL;PAtch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Patch Panel;Pas de nom constructeur;;;;;;;P4;P02:Slot 37;1;;;;P4P02:Slot 37;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;P02;37;Identifiable;NULL;PAtch panel;;;;
